-0.9145236991,-0.7623900095,-0.6466922715
-0.9155807553,-0.7636728043,-0.6482136469
-0.9166378116,-0.7649555991,-0.6497350223
-0.9176948679,-0.7662383938,-0.6512563978
-0.9187519242,-0.7675211886,-0.6527777732
-0.9198089805,-0.7688039834,-0.6542991487
-0.9208660368,-0.7700867782,-0.6558205242
-0.9219230932,-0.771369573,-0.6573418997
-0.9229801495,-0.7726523678,-0.6588632752
-0.9240372058,-0.7739351627,-0.6603846507
-0.9250942621,-0.7752179575,-0.6619060262
-0.9261513184,-0.7765007523,-0.6634274017
-0.9272083748,-0.7777835471,-0.6649487772
-0.9282654311,-0.779066342,-0.6664701528
-0.9293224874,-0.7803491368,-0.6679915283
-0.9303795438,-0.7816319317,-0.6695129039
-0.9314366001,-0.7829147265,-0.6710342794
-0.9324936565,-0.7841975214,-0.672555655
-0.9335507128,-0.7854803163,-0.6740770306
-0.9346077692,-0.7867631112,-0.6755984062
-0.9356648255,-0.788045906,-0.6771197817
-0.9367218819,-0.7893287009,-0.6786411574
-0.9377789383,-0.7906114958,-0.680162533
-0.9388359947,-0.7918942907,-0.6816839086
-0.939893051,-0.7931770856,-0.6832052842
-0.9409501074,-0.7944598805,-0.6847266599
-0.9420071638,-0.7957426755,-0.6862480355
-0.9430642202,-0.7970254704,-0.6877694112
-0.9441212766,-0.7983082653,-0.6892907868
-0.945178333,-0.7995910603,-0.6908121625
-0.9462353894,-0.8008738552,-0.6923335382
-0.9472924458,-0.8021566502,-0.6938549139
-0.9483495022,-0.8034394451,-0.6953762896
-0.9494065586,-0.8047222401,-0.6968976653
-0.950463615,-0.806005035,-0.698419041
-0.9515206714,-0.80728783,-0.6999404167
-0.9525777278,-0.808570625,-0.7014617925
-0.9536347843,-0.80985342,-0.7029831682
-0.9546918407,-0.811136215,-0.704504544
-0.9557488971,-0.81241901,-0.7060259198
-0.9568059536,-0.813701805,-0.7075472955
-0.95786301,-0.8149846,-0.7090686713
-0.9589200665,-0.816267395,-0.7105900471
-0.9599771229,-0.81755019,-0.7121114229
-0.9610341794,-0.8188329851,-0.7136327987
-0.9620912358,-0.8201157801,-0.7151541746
-0.9631482923,-0.8213985752,-0.7166755504
-0.9642053488,-0.8226813702,-0.7181969262
-0.9652624052,-0.8239641653,-0.7197183021
-0.9663194617,-0.8252469603,-0.7212396779
-0.9673765182,-0.8265297554,-0.7227610538
-0.9684335747,-0.8278125505,-0.7242824297
-0.9694906312,-0.8290953456,-0.7258038056
-0.9705476877,-0.8303781407,-0.7273251815
-0.9716047442,-0.8316609358,-0.7288465574
-0.9726618007,-0.8329437309,-0.7303679333
-0.9737188572,-0.834226526,-0.7318893092
-0.9747759137,-0.8355093211,-0.7334106852
-0.9758329702,-0.8367921162,-0.7349320611
-0.9768900267,-0.8380749113,-0.7364534371
-0.9779470832,-0.8393577065,-0.7379748131
-0.9790041398,-0.8406405016,-0.739496189
-0.9800611963,-0.8419232968,-0.741017565
-0.9811182528,-0.8432060919,-0.742538941
-0.9821753094,-0.8444888871,-0.744060317
-0.9832323659,-0.8457716823,-0.7455816931
-0.9842894225,-0.8470544774,-0.7471030691
-0.985346479,-0.8483372726,-0.7486244451
-0.9864035356,-0.8496200678,-0.7501458212
-0.9874605921,-0.850902863,-0.7516671973
-0.9885176487,-0.8521856582,-0.7531885733
-0.9895747053,-0.8534684534,-0.7547099494
-0.9906317618,-0.8547512487,-0.7562313255
-0.9916888184,-0.8560340439,-0.7577527016
-0.992745875,-0.8573168391,-0.7592740777
-0.9938029316,-0.8585996344,-0.7607954538
-0.9948599882,-0.8598824296,-0.76231683
-0.9959170448,-0.8611652249,-0.7638382061
-0.9969741014,-0.8624480201,-0.7653595823
-0.998031158,-0.8637308154,-0.7668809584
-0.9990882146,-0.8650136107,-0.7684023346
-1.000145271,-0.866296406,-0.7699237108
-1.001202328,-0.8675792013,-0.771445087
-1.002259384,-0.8688619966,-0.7729664632
-1.003316441,-0.8701447919,-0.7744878394
-1.004373498,-0.8714275872,-0.7760092157
-1.005430554,-0.8727103825,-0.7775305919
-1.006487611,-0.8739931778,-0.7790519682
-1.007544668,-0.8752759732,-0.7805733444
-1.008601724,-0.8765587685,-0.7820947207
-1.009658781,-0.8778415638,-0.783616097
-1.010715838,-0.8791243592,-0.7851374733
-1.011772894,-0.8804071546,-0.7866588496
-1.012829951,-0.8816899499,-0.7881802259
-1.013887008,-0.8829727453,-0.7897016023
-1.014944064,-0.8842555407,-0.7912229786
-1.016001121,-0.8855383361,-0.792744355
-1.017058178,-0.8868211315,-0.7942657313
-1.018115234,-0.8881039269,-0.7957871077
-1.019172291,-0.8893867223,-0.7973084841
-1.020229348,-0.8906695177,-0.7988298605
-1.021286404,-0.8919523132,-0.8003512369
-1.022343461,-0.8932351086,-0.8018726133
-1.023400518,-0.8945179041,-0.8033939898
-1.024457575,-0.8958006995,-0.8049153662
-1.025514631,-0.897083495,-0.8064367427
-1.026571688,-0.8983662905,-0.8079581191
-1.027628745,-0.8996490859,-0.8094794956
-1.028685802,-0.9009318814,-0.8110008721
-1.029742858,-0.9022146769,-0.8125222486
-1.030799915,-0.9034974724,-0.8140436251
-1.031856972,-0.9047802679,-0.8155650017
-1.032914029,-0.9060630634,-0.8170863782
-1.033971085,-0.907345859,-0.8186077548
-1.035028142,-0.9086286545,-0.8201291313
-1.036085199,-0.90991145,-0.8216505079
-1.037142256,-0.9111942456,-0.8231718845
-1.038199312,-0.9124770411,-0.8246932611
-1.039256369,-0.9137598367,-0.8262146377
-1.040313426,-0.9150426323,-0.8277360144
-1.041370483,-0.9163254279,-0.829257391
-1.04242754,-0.9176082234,-0.8307787676
-1.043484596,-0.918891019,-0.8323001443
-1.044541653,-0.9201738147,-0.833821521
-1.04559871,-0.9214566103,-0.8353428977
-1.046655767,-0.9227394059,-0.8368642744
-1.047712824,-0.9240222015,-0.8383856511
-1.04876988,-0.9253049972,-0.8399070278
-1.049826937,-0.9265877928,-0.8414284046
-1.050883994,-0.9278705885,-0.8429497813
-1.051941051,-0.9291533841,-0.8444711581
-1.052998108,-0.9304361798,-0.8459925349
-1.054055165,-0.9317189755,-0.8475139116
-1.055112222,-0.9330017712,-0.8490352885
-1.056169278,-0.9342845669,-0.8505566653
-1.057226335,-0.9355673626,-0.8520780421
-1.058283392,-0.9368501583,-0.8535994189
-1.059340449,-0.938132954,-0.8551207958
-1.060397506,-0.9394157497,-0.8566421727
-1.061454563,-0.9406985455,-0.8581635496
-1.06251162,-0.9419813412,-0.8596849264
-1.063568677,-0.943264137,-0.8612063034
-1.064625734,-0.9445469327,-0.8627276803
-1.06568279,-0.9458297285,-0.8642490572
-1.066739847,-0.9471125243,-0.8657704342
-1.067796904,-0.9483953201,-0.8672918111
-1.068853961,-0.9496781159,-0.8688131881
-1.069911018,-0.9509609117,-0.8703345651
-1.070968075,-0.9522437075,-0.8718559421
-1.072025132,-0.9535265033,-0.8733773191
-1.073082189,-0.9548092991,-0.8748986961
-1.074139246,-0.956092095,-0.8764200732
-1.075196303,-0.9573748908,-0.8779414503
-1.07625336,-0.9586576867,-0.8794628273
-1.077310417,-0.9599404826,-0.8809842044
-1.078367474,-0.9612232784,-0.8825055815
-1.079424531,-0.9625060743,-0.8840269586
-1.080481588,-0.9637888702,-0.8855483358
-1.081538645,-0.9650716661,-0.8870697129
-1.082595702,-0.9663544621,-0.8885910901
-1.083652759,-0.967637258,-0.8901124672
-1.084709816,-0.9689200539,-0.8916338444
-1.085766873,-0.9702028498,-0.8931552216
-1.08682393,-0.9714856458,-0.8946765988
-1.087880987,-0.9727684418,-0.8961979761
-1.088938044,-0.9740512377,-0.8977193533
-1.089995101,-0.9753340337,-0.8992407306
-1.091052158,-0.9766168297,-0.9007621078
-1.092109215,-0.9778996257,-0.9022834851
-1.093166272,-0.9791824217,-0.9038048624
-1.094223329,-0.9804652177,-0.9053262397
-1.095280386,-0.9817480137,-0.9068476171
-1.096337443,-0.9830308098,-0.9083689944
-1.0973945,-0.9843136058,-0.9098903718
-1.098451557,-0.9855964019,-0.9114117491
-1.099508614,-0.9868791979,-0.9129331265
-1.100565672,-0.988161994,-0.9144545039
-1.101622729,-0.9894447901,-0.9159758814
-1.102679786,-0.9907275862,-0.9174972588
-1.103736843,-0.9920103823,-0.9190186362
-1.1047939,-0.9932931784,-0.9205400137
-1.105850957,-0.9945759745,-0.9220613912
-1.106908014,-0.9958587706,-0.9235827687
-1.107965071,-0.9971415668,-0.9251041462
-1.109022129,-0.9984243629,-0.9266255237
-1.110079186,-0.9997071591,-0.9281469013
-1.111136243,-1.000989955,-0.9296682788
-1.1121933,-1.002272751,-0.9311896564
-1.113250357,-1.003555548,-0.932711034
-1.114307414,-1.004838344,-0.9342324116
-1.115364471,-1.00612114,-0.9357537892
-1.116421529,-1.007403936,-0.9372751669
-1.117478586,-1.008686732,-0.9387965445
-1.118535643,-1.009969529,-0.9403179222
-1.1195927,-1.011252325,-0.9418392999
-1.120649757,-1.012535121,-0.9433606776
-1.121706815,-1.013817917,-0.9448820553
-1.122763872,-1.015100714,-0.946403433
-1.123820929,-1.01638351,-0.9479248108
-1.124877986,-1.017666306,-0.9494461885
-1.125935044,-1.018949103,-0.9509675663
-1.126992101,-1.020231899,-0.9524889441
-1.128049158,-1.021514695,-0.9540103219
-1.129106215,-1.022797492,-0.9555316998
-1.130163272,-1.024080288,-0.9570530776
-1.13122033,-1.025363084,-0.9585744555
-1.132277387,-1.026645881,-0.9600958334
-1.133334444,-1.027928677,-0.9616172113
-1.134391502,-1.029211473,-0.9631385892
-1.135448559,-1.03049427,-0.9646599671
-1.136505616,-1.031777066,-0.9661813451
-1.137562673,-1.033059863,-0.967702723
-1.138619731,-1.034342659,-0.969224101
-1.139676788,-1.035625456,-0.970745479
-1.140733845,-1.036908252,-0.972266857
-1.141790903,-1.038191049,-0.9737882351
-1.14284796,-1.039473845,-0.9753096131
-1.143905017,-1.040756641,-0.9768309912
-1.144962075,-1.042039438,-0.9783523693
-1.146019132,-1.043322234,-0.9798737474
-1.147076189,-1.044605031,-0.9813951255
-1.148133247,-1.045887828,-0.9829165036
-1.149190304,-1.047170624,-0.9844378818
-1.150247361,-1.048453421,-0.98595926
-1.151304419,-1.049736217,-0.9874806382
-1.152361476,-1.051019014,-0.9890020164
-1.153418534,-1.05230181,-0.9905233946
-1.154475591,-1.053584607,-0.9920447728
-1.155532648,-1.054867404,-0.9935661511
-1.156589706,-1.0561502,-0.9950875294
-1.157646763,-1.057432997,-0.9966089077
-1.158703821,-1.058715793,-0.998130286
-1.159760878,-1.05999859,-0.9996516643
-1.160817936,-1.061281387,-1.001173043
-1.161874993,-1.062564183,-1.002694421
-1.16293205,-1.06384698,-1.004215799
-1.163989108,-1.065129777,-1.005737178
-1.165046165,-1.066412573,-1.007258556
-1.166103223,-1.06769537,-1.008779935
-1.16716028,-1.068978167,-1.010301313
-1.168217338,-1.070260964,-1.011822692
-1.169274395,-1.07154376,-1.01334407
-1.170331453,-1.072826557,-1.014865449
-1.17138851,-1.074109354,-1.016386827
-1.172445568,-1.075392151,-1.017908206
-1.173502625,-1.076674948,-1.019429584
-1.174559683,-1.077957744,-1.020950963
-1.17561674,-1.079240541,-1.022472342
-1.176673798,-1.080523338,-1.02399372
-1.177730855,-1.081806135,-1.025515099
-1.178787913,-1.083088932,-1.027036478
-1.179844971,-1.084371729,-1.028557856
-1.180902028,-1.085654525,-1.030079235
-1.181959086,-1.086937322,-1.031600614
-1.183016143,-1.088220119,-1.033121993
-1.184073201,-1.089502916,-1.034643371
-1.185130258,-1.090785713,-1.03616475
-1.186187316,-1.09206851,-1.037686129
-1.187244374,-1.093351307,-1.039207508
-1.188301431,-1.094634104,-1.040728887
-1.189358489,-1.095916901,-1.042250265
-1.190415546,-1.097199698,-1.043771644
-1.191472604,-1.098482495,-1.045293023
-1.192529662,-1.099765292,-1.046814402
-1.193586719,-1.101048089,-1.048335781
-1.194643777,-1.102330886,-1.04985716
-1.195700835,-1.103613683,-1.051378539
-1.196757892,-1.10489648,-1.052899918
-1.19781495,-1.106179277,-1.054421297
-1.198872008,-1.107462074,-1.055942676
-1.199929065,-1.108744871,-1.057464055
-1.200986123,-1.110027669,-1.058985434
-1.202043181,-1.111310466,-1.060506814
-1.203100238,-1.112593263,-1.062028193
-1.204157296,-1.11387606,-1.063549572
-1.205214354,-1.115158857,-1.065070951
-1.206271412,-1.116441654,-1.06659233
-1.207328469,-1.117724452,-1.06811371
-1.208385527,-1.119007249,-1.069635089
-1.209442585,-1.120290046,-1.071156468
-1.210499643,-1.121572843,-1.072677847
-1.2115567,-1.12285564,-1.074199227
-1.212613758,-1.124138438,-1.075720606
-1.213670816,-1.125421235,-1.077241985
-1.214727874,-1.126704032,-1.078763365
-1.215784932,-1.12798683,-1.080284744
-1.216841989,-1.129269627,-1.081806124
-1.217899047,-1.130552424,-1.083327503
-1.218956105,-1.131835221,-1.084848883
-1.220013163,-1.133118019,-1.086370262
-1.221070221,-1.134400816,-1.087891642
-1.222127278,-1.135683614,-1.089413021
-1.223184336,-1.136966411,-1.090934401
-1.224241394,-1.138249208,-1.09245578
-1.225298452,-1.139532006,-1.09397716
-1.22635551,-1.140814803,-1.095498539
-1.227412568,-1.142097601,-1.097019919
-1.228469626,-1.143380398,-1.098541299
-1.229526684,-1.144663196,-1.100062678
-1.230583741,-1.145945993,-1.101584058
-1.231640799,-1.147228791,-1.103105438
-1.232697857,-1.148511588,-1.104626818
-1.233754915,-1.149794386,-1.106148197
-1.234811973,-1.151077183,-1.107669577
-1.235869031,-1.152359981,-1.109190957
-1.236926089,-1.153642778,-1.110712337
-1.237983147,-1.154925576,-1.112233717
-1.239040205,-1.156208373,-1.113755097
-1.240097263,-1.157491171,-1.115276477
-1.241154321,-1.158773969,-1.116797857
-1.242211379,-1.160056766,-1.118319237
-1.243268437,-1.161339564,-1.119840617
-1.244325495,-1.162622362,-1.121361997
-1.245382553,-1.163905159,-1.122883377
-1.246439611,-1.165187957,-1.124404757
-1.247496669,-1.166470755,-1.125926137
-1.248553727,-1.167753552,-1.127447517
-1.249610785,-1.16903635,-1.128968897
-1.250667843,-1.170319148,-1.130490277
-1.251724901,-1.171601946,-1.132011658
-1.252781959,-1.172884743,-1.133533038
-1.253839017,-1.174167541,-1.135054418
-1.254896075,-1.175450339,-1.136575798
-1.255953133,-1.176733137,-1.138097179
-1.257010191,-1.178015935,-1.139618559
-1.25806725,-1.179298732,-1.141139939
-1.259124308,-1.18058153,-1.14266132
-1.260181366,-1.181864328,-1.1441827
-1.261238424,-1.183147126,-1.145704081
-1.262295482,-1.184429924,-1.147225461
-1.26335254,-1.185712722,-1.148746841
-1.264409598,-1.18699552,-1.150268222
-1.265466657,-1.188278318,-1.151789602
-1.266523715,-1.189561116,-1.153310983
-1.267580773,-1.190843914,-1.154832364
-1.268637831,-1.192126712,-1.156353744
-1.269694889,-1.19340951,-1.157875125
-1.270751947,-1.194692308,-1.159396506
-1.271809006,-1.195975106,-1.160917886
-1.272866064,-1.197257904,-1.162439267
-1.273923122,-1.198540702,-1.163960648
-1.27498018,-1.1998235,-1.165482028
-1.276037239,-1.201106298,-1.167003409
-1.277094297,-1.202389096,-1.16852479
-1.278151355,-1.203671895,-1.170046171
-1.279208413,-1.204954693,-1.171567552
-1.280265472,-1.206237491,-1.173088933
-1.28132253,-1.207520289,-1.174610314
-1.282379588,-1.208803087,-1.176131695
-1.283436647,-1.210085885,-1.177653076
-1.284493705,-1.211368684,-1.179174457
-1.285550763,-1.212651482,-1.180695838
-1.286607821,-1.21393428,-1.182217219
-1.28766488,-1.215217079,-1.1837386
-1.288721938,-1.216499877,-1.185259981
-1.289778997,-1.217782675,-1.186781362
-1.290836055,-1.219065473,-1.188302743
-1.291893113,-1.220348272,-1.189824124
-1.292950172,-1.22163107,-1.191345506
-1.29400723,-1.222913869,-1.192866887
-1.295064288,-1.224196667,-1.194388268
-1.296121347,-1.225479465,-1.19590965
-1.297178405,-1.226762264,-1.197431031
-1.298235464,-1.228045062,-1.198952412
-1.299292522,-1.229327861,-1.200473794
-1.300349581,-1.230610659,-1.201995175
-1.301406639,-1.231893458,-1.203516557
-1.302463697,-1.233176256,-1.205037938
-1.303520756,-1.234459055,-1.20655932
-1.304577814,-1.235741853,-1.208080701
-1.305634873,-1.237024652,-1.209602083
-1.306691931,-1.23830745,-1.211123464
-1.30774899,-1.239590249,-1.212644846
-1.308806048,-1.240873048,-1.214166228
-1.309863107,-1.242155846,-1.21568761
-1.310920165,-1.243438645,-1.217208991
-1.311977224,-1.244721444,-1.218730373
-1.313034283,-1.246004242,-1.220251755
-1.314091341,-1.247287041,-1.221773137
-1.3151484,-1.24856984,-1.223294519
-1.316205458,-1.249852638,-1.2248159
-1.317262517,-1.251135437,-1.226337282
-1.318319575,-1.252418236,-1.227858664
-1.319376634,-1.253701035,-1.229380046
-1.320433693,-1.254983833,-1.230901428
-1.321490751,-1.256266632,-1.23242281
-1.32254781,-1.257549431,-1.233944192
-1.323604869,-1.25883223,-1.235465575
-1.324661927,-1.260115029,-1.236986957
-1.325718986,-1.261397828,-1.238508339
-1.326776045,-1.262680627,-1.240029721
-1.327833103,-1.263963426,-1.241551103
-1.328890162,-1.265246225,-1.243072486
-1.329947221,-1.266529024,-1.244593868
-1.331004279,-1.267811823,-1.24611525
-1.332061338,-1.269094622,-1.247636633
-1.333118397,-1.270377421,-1.249158015
-1.334175456,-1.27166022,-1.250679397
-1.335232514,-1.272943019,-1.25220078
-1.336289573,-1.274225818,-1.253722162
-1.337346632,-1.275508617,-1.255243545
-1.338403691,-1.276791416,-1.256764927
-1.339460749,-1.278074215,-1.25828631
-1.340517808,-1.279357014,-1.259807693
-1.341574867,-1.280639813,-1.261329075
-1.342631926,-1.281922613,-1.262850458
-1.343688985,-1.283205412,-1.264371841
-1.344746043,-1.284488211,-1.265893223
-1.345803102,-1.28577101,-1.267414606
-1.346860161,-1.287053809,-1.268935989
-1.34791722,-1.288336609,-1.270457372
-1.348974279,-1.289619408,-1.271978755
-1.350031338,-1.290902207,-1.273500138
-1.351088397,-1.292185007,-1.275021521
-1.352145456,-1.293467806,-1.276542904
-1.353202515,-1.294750605,-1.278064287
-1.354259573,-1.296033405,-1.27958567
-1.355316632,-1.297316204,-1.281107053
-1.356373691,-1.298599004,-1.282628436
-1.35743075,-1.299881803,-1.284149819
-1.358487809,-1.301164603,-1.285671203
-1.359544868,-1.302447402,-1.287192586
-1.360601927,-1.303730202,-1.288713969
-1.361658986,-1.305013001,-1.290235352
-1.362716045,-1.306295801,-1.291756736
-1.363773104,-1.3075786,-1.293278119
-1.364830163,-1.3088614,-1.294799503
-1.365887222,-1.310144199,-1.296320886
-1.366944281,-1.311426999,-1.297842269
-1.36800134,-1.312709799,-1.299363653
-1.3690584,-1.313992598,-1.300885037
-1.370115459,-1.315275398,-1.30240642
-1.371172518,-1.316558198,-1.303927804
-1.372229577,-1.317840998,-1.305449188
-1.373286636,-1.319123797,-1.306970571
-1.374343695,-1.320406597,-1.308491955
-1.375400754,-1.321689397,-1.310013339
-1.376457813,-1.322972197,-1.311534723
-1.377514872,-1.324254996,-1.313056107
-1.378571932,-1.325537796,-1.31457749
-1.379628991,-1.326820596,-1.316098874
-1.38068605,-1.328103396,-1.317620258
-1.381743109,-1.329386196,-1.319141642
-1.382800168,-1.330668996,-1.320663026
-1.383857228,-1.331951796,-1.322184411
-1.384914287,-1.333234596,-1.323705795
-1.385971346,-1.334517396,-1.325227179
-1.387028405,-1.335800196,-1.326748563
-1.388085465,-1.337082996,-1.328269947
-1.389142524,-1.338365796,-1.329791332
-1.390199583,-1.339648596,-1.331312716
-1.391256642,-1.340931396,-1.3328341
-1.392313702,-1.342214196,-1.334355485
-1.393370761,-1.343496996,-1.335876869
-1.39442782,-1.344779797,-1.337398254
-1.39548488,-1.346062597,-1.338919638
-1.396541939,-1.347345397,-1.340441023
-1.397598999,-1.348628197,-1.341962407
-1.398656058,-1.349910998,-1.343483792
-1.399713117,-1.351193798,-1.345005177
-1.400770177,-1.352476598,-1.346526561
-1.401827236,-1.353759398,-1.348047946
-1.402884295,-1.355042199,-1.349569331
-1.403941355,-1.356324999,-1.351090716
-1.404998414,-1.3576078,-1.352612101
-1.406055474,-1.3588906,-1.354133486
-1.407112533,-1.3601734,-1.355654871
-1.408169593,-1.361456201,-1.357176256
-1.409226652,-1.362739001,-1.358697641
-1.410283712,-1.364021802,-1.360219026
-1.411340771,-1.365304602,-1.361740411
-1.412397831,-1.366587403,-1.363261796
-1.41345489,-1.367870203,-1.364783181
-1.41451195,-1.369153004,-1.366304567
-1.415569009,-1.370435805,-1.367825952
-1.416626069,-1.371718605,-1.369347337
-1.417683129,-1.373001406,-1.370868723
-1.418740188,-1.374284207,-1.372390108
-1.419797248,-1.375567007,-1.373911494
-1.420854307,-1.376849808,-1.375432879
-1.421911367,-1.378132609,-1.376954265
-1.422968427,-1.37941541,-1.37847565
-1.424025486,-1.38069821,-1.379997036
-1.425082546,-1.381981011,-1.381518422
-1.426139606,-1.383263812,-1.383039808
-1.427196665,-1.384546613,-1.384561193
-1.428253725,-1.385829414,-1.386082579
-1.429310785,-1.387112215,-1.387603965
-1.430367844,-1.388395016,-1.389125351
-1.431424904,-1.389677817,-1.390646737
-1.432481964,-1.390960618,-1.392168123
-1.433539024,-1.392243419,-1.393689509
-1.434596083,-1.39352622,-1.395210895
-1.435653143,-1.394809021,-1.396732281
-1.436710203,-1.396091822,-1.398253668
-1.437767263,-1.397374623,-1.399775054
-1.438824323,-1.398657424,-1.40129644
-1.439881382,-1.399940225,-1.402817826
-1.440938442,-1.401223027,-1.404339213
-1.441995502,-1.402505828,-1.405860599
-1.443052562,-1.403788629,-1.407381986
-1.444109622,-1.40507143,-1.408903372
-1.445166682,-1.406354232,-1.410424759
-1.446223742,-1.407637033,-1.411946146
-1.447280802,-1.408919834,-1.413467532
-1.448337862,-1.410202636,-1.414988919
-1.449394922,-1.411485437,-1.416510306
-1.450451981,-1.412768238,-1.418031692
-1.451509041,-1.41405104,-1.419553079
-1.452566101,-1.415333841,-1.421074466
-1.453623161,-1.416616643,-1.422595853
-1.454680221,-1.417899444,-1.42411724
-1.455737281,-1.419182246,-1.425638627
-1.456794341,-1.420465047,-1.427160014
-1.457851402,-1.421747849,-1.428681402
-1.458908462,-1.423030651,-1.430202789
-1.459965522,-1.424313452,-1.431724176
-1.461022582,-1.425596254,-1.433245563
-1.462079642,-1.426879056,-1.434766951
-1.463136702,-1.428161857,-1.436288338
-1.464193762,-1.429444659,-1.437809726
-1.465250822,-1.430727461,-1.439331113
-1.466307882,-1.432010263,-1.440852501
-1.467364943,-1.433293064,-1.442373888
-1.468422003,-1.434575866,-1.443895276
-1.469479063,-1.435858668,-1.445416664
-1.470536123,-1.43714147,-1.446938051
-1.471593183,-1.438424272,-1.448459439
-1.472650244,-1.439707074,-1.449980827
